idx,sentence,emotion
12161,"ah ! ooh , nice !",joy
12162,my god !,non-neutral
12163,oh hey ! how was your audition ?,non-neutral
12164,"i ' m sorry , do i know you ?",neutral
12165,what are you doing ?,neutral
12166,"nothing , i ' m just practicing blowing you off because i ' m gonna be a big movie star !",non-neutral
12167,oh ! you got it !,non-neutral
12168,"well no , not yet . but the audition went really good .",joy
12169,what was it for ?,neutral
12170,"oh , it ' s this big budget period movie about these three italian brothers who come to america around the turn of the century .",neutral
12171,it ' s really classy !,joy
12172,"oh , and the director is supposed to be the next next martin scorcese .",joy
12173,the next next ?,neutral
12174,"yeah , there ' s this guy from chicago who ' s supposed to be the next martin scorcese , all right ?",neutral
12175,but then this guy ' s right after him .,neutral
12176,hello !,joy
12177,they loved me !,joy
12178,oh my god !,joy
12179,"are you kidding me ? i never rent a movie without it ! oh . uh , okay uh let me call you back .",surprise
12180,what ' s the matter ?,neutral
12181,they want me to be totally naked in the movie !,surprise
12182,wow !,surprise
12183,i know ! my grandmother ' s gonna see this !,non-neutral
12184,grandma ' s gonna have to get in line .,joy
12185,oh please ! it was such a big class ! you never even noticed me !,non-neutral
12186,"what ? of course i did ! you uh , you sat next to sleepy sleeperson .",surprise
12187,who ?,neutral
12188,"oh uh , i had trouble remembering everyone ' s name , so i - i kinda came up with nicknames .",neutral
12189,like the guy on the other side of you was smelly von brownshirt .,neutral
12190,"oh yeah . so umm , did you have a nickname for me ?",neutral
12191,"umm , no . no .",neutral
12192,yes you did ! what was it ?,surprise
12193,"umm , it ' s cutie mcpretty .",neutral
12194,ohh that ' s so sweet !,joy
12195,"listen , i gotta tell ya , i - i ' m having a great time !",joy
12196,"y ' know how before you said it might be weird , the whole student teacher thing , and to be frank i thought it would be too , but it ' s not .",surprise
12197,i mean it ' s not at all .,non-neutral
12198,dr . geller !,joy
12199,burt !,joy
12200,"okay , so we got some more good rejections , lots of stuff to work on .",neutral
12201,"okay , shoot .",neutral
12202,"okay , um , oh , the zoo commercial .",neutral
12203,i didn ' t get it ?,non-neutral
12204,"no . they said you ' weren ' t believable as a human being . ' so , you can work on that .",non-neutral
12205,"okay , what else ?",neutral
12206,"um , the off - broadway play people said ' you were pretty but dumb . '",neutral
12207,oh .,sadness
12208,"oh no wait , i ' m sorry , that ' s ' pretty dumb . '",neutral
12209,hey .,neutral
12210,how ' s the maniac ?,neutral
12211,"oh , well he ' s yummy . we did a little kissin ' .",joy
12212,"phoebe , what are you doing ?",surprise
12213,"oh , no , no , no , no . you know what , he ' s not into that stuff anymore . he quit for me .",non-neutral
12214,"pheebs , this guy has been obsessed with your sister , for god knows how long , okay , you don ' t just give up something like that .",disgust
12215,"look , he gave me his night vision goggles and everything .",joy
12216,you ' re taking the word of a guy who has night vision goggles ?,surprise
12217,"what , he ' s not still following her . do you think he is still following her ?",surprise
12218,"pheebs , wake up and smell the restraining order .",disgust
12219,what are you saying i should do ?,neutral
12220,"i think , that if you really like this guy , you should just trust him .",neutral
12221,"thank you , monica .",joy
12222,"or , you could follow him and see where he goes .",neutral
12223,"oh , that ' s what i would do , forget mine .",non-neutral
12224,hey guys check it out ! my mom sent me the paper !,joy
12225,"ooh , let ' s see it !",joy
12226,ah .,surprise
12227,ah !,surprise
12228,she ' s not crazy is she ?,surprise
12229,no .,neutral
12230,"so uh , how you doin ' ?",neutral
12231,there he is !,joy
12232,there ' s our star !,joy
12233,"so , so , what ' d ya think ?",neutral
12234,almost as good as that play with the two naked girls on the see - saw .,joy
12235,i - i wasn ' t in that .,sadness
12236,"wow , i have the spirit of an old indian women living in mine .",neutral
12237,so then you know ?,non-neutral
12238,"the mailman was downstairs , so i brought up your mail .",neutral
12239,"oh , good . thanks .",neutral
12240,now what is fabutec ?,neutral
12241,"okay , all right don ' t judge me to much .",fear
12242,okay ?,neutral
12243,"um , but i saw this info - mercial , and um , i swear to you i have never - ever bought anything on tv before , except for this mop .",neutral
12244,"but there was this stuff on leg waxing , it just , it looked so amazing .",joy
12245,waxine !,surprise
12246,yes ! have you seen it ?,surprise
12247,"oh , it ' s incredible ! i so want to be a waxine girl .",joy
12248,i know !,joy
12249,god . do think it really doesn ' t hurt ? cause how can they do that ?,fear
12250,hello ! organic substances recently discovered in the depths of the rain forest !,joy
12251,they have the best stuff in there .,neutral
12252,"comin ' through . move , move .",anger
12253,"oh , ' scuse me . i was kinda using that machine .",non-neutral
12254,"yeah , well , now you ' re kinda not .",disgust
12255,but i saved it . i put my basket on top .,non-neutral
12256,"oh , i ' m sorry , is that your basket ? it ' s really pretty . unfortunately , i don ' t see suds .",non-neutral
12257,what ?,surprise
12258,"no suds , no save . ok ?",anger
12259,what ' s goin ' on ?,neutral
12260,"hi , uh , nothing . that horrible woman just took my machine .",disgust
12261,was your basket on top ?,neutral
12262,"yeah , but , there were no suds .",neutral
12263,so ?,neutral
12264,"well , you know , no suds , no save .",neutral
12265,"no suds ? excuse me , hold on a second . that ' s my friend ' s machine .",anger
12266,"hey , hey , hey , her stuff wasn ' t in it .",non-neutral
12267,"hey , hey , hey , that ' s not the rule and you know it .",anger
12268, cause it ' s good money ! but that doesn ' t change the fact that this is an evil blood sucking corporate machine !,anger
12269,"well , i think this is a great place to work !",joy
12270,"ok , are they listening ?",non-neutral
12271,varoom !,joy
12272,hey !,joy
12273,watch it lady !,anger
12274,varom !,joy
12275,hey - hey good lookin ' !,joy
12276,varoom .,joy
12277,"all right , i ' ll leave .",sadness
12278,my bed ' s so boring .,sadness
12279,ross do you realise this is the first time in my life i ' m doing something i actually care about .,non-neutral
12280,this is the first time in my life i ' m doing something that i ' m actually good at .,non-neutral
12281,i mean .,neutral
12282,if you don ' t get that .,non-neutral
12283,"no , hey , i get that , okay , i get that big time .",non-neutral
12284,"and i ' m happy for ya , but i ' m tired of having a relationship with your answering machine !",anger
12285,"okay , i don ' t know what to do anymore .",sadness
12286,well neither do i !,non-neutral
12287,hey !,non-neutral
12288,"i ' m sorry i ' m late , did i miss anything ?",neutral
12289,joey stuffing 15,neutral
12290,15 ? your personal best ! ( ross takes an,surprise
12291,where were you ?,neutral
12292,"oh , on a date . yeah , i met this girl on the train going to a museum upstate .",neutral
12293,"oh , yeah ! how did you meet her ?",surprise
12294,"oh , which museum ?",neutral
12295,"no , answer his .",neutral
12296,"okay , it was just me and her at the back of the train , and i sat near the door , so she ' d have to pass by me if she wanted to switch cars .",joy
12297,she was totally at my mercy .,joy
12298,were you so late because you were burring this woman ?,non-neutral
12299,"no , i ' m getting back down cause she lives in poughkeepsie .",neutral
12300,"she seems really great , but she ' s like totally great , but she lives two and a half hours away .",non-neutral
12301,how can she be great if she ' s from poughkeepsie ? that joke would ' ve killed in albany .,non-neutral
12302,"done ! i did it ! heh , who ' s stupid now ?",joy
12303,"no , there is no way ! it can",non-neutral
12304,why is your family,neutral
12305,he cannot play at our wedding !,anger
12306,i mean everyone will leave !,anger
12307,"i mean come on , that is just noise !",anger
12308,it ' s not even a song !,anger
12309,"if you listen very carefully , i think its",neutral
12310,"oh , i want to look too ! . yikes !",surprise
12311,"so do you think that these picturesare , are they trying to tell a story ?",neutral
12312,"oh , yeah , sure .",neutral
12313,"i mean , like in the case of this young woman , she has lost her clothes , so she rides naked on the horse , she ' s crying out , where are they , where are they ? '",neutral
12314,"well , she ' s not going to find them lying in the grass like that .",neutral
12315,"oh , yeah . aw , remember the days when you used to go out to the barn , lift up your shirt , and bend over ?",non-neutral
12316,yeah .,neutral
12317,"you see , now , i would date this girl .",neutral
12318,"she ' s cute , she ' s outdoorsy , you know , and she knows how to build a fire .",neutral
12319,"i mean , that ' s got to come in handy",neutral
12320,"okay , i ' ve got a question . if you had to pick one of us to date , who would it be ?",neutral
12321,i don ' t know .,neutral
12322,me neither .,neutral
12323,rachel .,neutral
12324,what !,surprise
12325,i don ' t know . me neither .,neutral
12326,"look , i wanted to tell i ' m - i ' m sorry you lost .",sadness
12327,"listen , i ' ve got a secret for ya . i let him win .",neutral
12328,is that a secret or a lie .,non-neutral
12329,"no , i let him winross !",non-neutral
12330,yeah ?,surprise
12331,would you tell her i let you win please ?,non-neutral
12332,oh . yeah . uh chandler,neutral
12333,i am strong ! i ' ll show you !,non-neutral
12334,chandler please !,disgust
12335,oh what ' s the matter ? are you scared ?,non-neutral
12336,let ' s go big bunny !,non-neutral
12337,okay . 123go ! i ' m gonna kill myself !,non-neutral
12338,"hey ross , is uh , is staten island really an island ?",neutral
12339,"uh - huh , that ' s why they call it staten",non-neutral
12340,oh . i thought it was like long island .,surprise
12341,also an island .,neutral
12342,"hey , what time is it ?",neutral
12343,2 : 17 .,neutral
12344,"wow ! you realize that we ' ve been throwing this ball , without dropping it , for like an hour ?",surprise
12345,are you serious !,surprise
12346,yeah . i realized it about a half - hour ago but i didn ' t want to say anything ' cause i didn ' t want to jinx it .,neutral
12347,wow ! we are pretty good at this ! hey ! we totally forgot about lunch !,surprise
12348,"oh , i - i , i think that ' s the first time i ever missed a meal ! yeah , my pants are a little loose !",non-neutral
12349,"hey , you guys",neutral
12350,hey !,joy
12351,who is it ?,neutral
12352,it ' s phoebe ! phoebe !,joy
12353,hey !,joy
12354,oh god . so - so you ' re making porn movies .,surprise
12355,no i ' m not .,non-neutral
12356,you ' re making one right now !,non-neutral
12357,and -,neutral
12358,"yeah , can i help you with something ?",neutral
12359,"look , i ' m talking right now ! you ' reyou mean her .",non-neutral
12360,"y ' know , twin stuff is always a real big seller .",neutral
12361,what !,surprise
12362,"yeah , i can talk them into giving you like , 30 dollars .",neutral
12363,no !,disgust
12364,no way !,anger
12365,no !,disgust
12366,and stop using my name !,anger
12367,and shame on you !,disgust
12368,and shame on all of you !,disgust
12369,you ' re disgusting !,disgust
12370,especially you with that !,disgust
12371,hey !,joy
12372,hi pheebs !,joy
12373,are you moving out ?,neutral
12374,"no , these aren ' t all my suitcases . this one ' s paolo ' s .",neutral
12375,"um , um , rachel can we talk for a sec ?",neutral
12376,"well , sure . just a sec , though , ' cause paolo ' s on his way over .",neutral
12377,"oh ! ok , um , ok , um ,",fear
12378,"oh , pheebs , pheebs .",non-neutral
12379,"ok , um , we haven ' t known each other for that long a time , and , um , there are three things that you should know about me .",neutral
12380,"one , my friends are the most important thing in my life , two , i never lie , and three , i make the best oatmeal raisin cookies in the world .",neutral
12381,"ok , thanks pheebs oh my god , why have i never tasted these before !",surprise
12382,"oh , i don ' t make them a lot because i don ' t think it ' s fair to the other cookies",non-neutral
12383,"all right , well , you ' re right , these are the best oatmeal cookies i ' ve ever had .",surprise
12384,which proves that i never lie .,neutral
12385,i guess you don ' t .,neutral
12386,paolo made a pass at me .,non-neutral
12387,"i ' m so sorry . please , stop freaking out .",fear
12388,i ' m not freaking out .,neutral
12389,why would i be freaking out ?,neutral
12390,"a woman named heldi called and said we were getting married , but that happens everyday .",neutral
12391,"honey , we were at this beautiful place , and i - i - i just put our names down for fun !",non-neutral
12392,"i mean , what ' s the harm in that ?",neutral
12393,right here !,non-neutral
12394,"chandler , please don ' t think i was trying to pressure you . phoebe and rachel",non-neutral
12395,phoebe and rachel !,non-neutral
12396,"so the people that knew about our wedding before me were you , phoebe and rachel , heldi , and apparently some band called starlight magic 7 who are available by the way !",non-neutral
12397,"it was a mistake . please don ' t take this to mean anything , because it doesn ' t .",non-neutral
12398,okay .,neutral
12399,really ?,non-neutral
12400,"yes , if it really doesn ' t mean anything , because you know that i ' m just not ready",neutral
12401,i know ! i know .,neutral
12402,okay .,neutral
12403,i ' m gonna go tell joey that that you ' re back . i was really worried about you .,non-neutral
12404,"hey , did she buy it ?",neutral
12405,totally .,neutral
12406,so did heldi show you the place ?,neutral
12407,"yeah , it ' s beautiful .",neutral
12408,i can ' t believe you ' re gonna ask monica to marry you !,joy
12409,i know .,neutral
12410,no phoebe !,anger
12411,you cannot get the phone that way ; that ' s not fair !,anger
12412,"okay look , i have an idea .",neutral
12413,"why don ' t we , why don ' t we see what kind of number he has on his speed dial , and then from that we can tell who has more in common with him .",neutral
12414,and then whoever does gets the phone .,neutral
12415,"or , we can decide by whose ever name is closer to the word phone .",neutral
12416,i don ' t think so .,non-neutral
12417,"fine all right , but i ' d bet you ' d be singing another tune if we were fighting over a ratchet .",anger
12418,"all right , first name on the speed dial is mom .",neutral
12419,"ohh , i lost my mom to suicide .",sadness
12420,"okay no way , you cannot use that to get the cute guy and the last blueberry muffin .",non-neutral
12421,did i use that already today ? i ' m sorry .,sadness
12422,yes okay .,neutral
12423,well now see this isn ' t telling us anything .,non-neutral
12424,joe .,neutral
12425,carlos .,neutral
12426,peter .,neutral
12427,ooh !,surprise
12428,peter luger !,surprise
12429,t hat ' s a steak house !,non-neutral
12430,"okay , a meat eater . fine , that ' s one for you .",neutral
12431,"oh , i win ! he ' s got",joy
12432,so you don ' t know that ' s,neutral
12433,his new girlfriend !,surprise
12434,i can ' t believe this . do you think that your parents could help pay for it ?,surprise
12435,"i don ' t know , my mother spent most of her money on her fourth wedding .",non-neutral
12436,she ' s saving the rest for her divorce .,non-neutral
12437,and any extra cash my father has he saves for his yearly trips to,neutral
12438,well what happened at dinner ?,neutral
12439,my parents spent the money for our wedding !,non-neutral
12440,my god ! what did you order !,surprise
12441,"wait , but there ' s no money ! well this is terrible ! you guys are gonna have to get married in like a , rec . center !",sadness
12442,"honey , it ' s gonna be okay .",neutral
12443,no ! no it ' s not ! it ' s not gonna be okay ! it sucks ! no swing band ! no lilies !,sadness
12444,"no , y ' know what ?",neutral
12445,it ' s gonna be okay .,neutral
12446,i mean you don ' t have to have this rustic italian feast .,neutral
12447,y ' know ?,neutral
12448,"and - and you don ' t need , you don ' t need this custom - made , empire - waisted , duchess , satin gown ; you can wear off the rack .",neutral
12449,"dr . geller , there ' s a seat over here .",neutral
12450,"thank you , dr . phillips , but i ' m having my lunch at this table , here in the middle .",neutral
12451,"i ' m having lunch right here , with my good friend joey , if he ' ll sit with me .",neutral
12452,i will sit with you dr . geller .,neutral
12453,"y ' know , we work in a museum of natural history , and yet there is something unnatural about the way we eat lunch .",neutral
12454,"now , i look around this cafeteria , and y ' know what i see , i see - i see division .",sadness
12455,"division , between people in white coats and people in blue blazers , and i ask myself , "" my god why ! """,non-neutral
12456,"now , i say we shed these - these coats that separate us , and we get to know the people underneath .",neutral
12457,i ' m ross !,joy
12458,"i ' m divorced , and i have a kid !",joy
12459,i ' m joey ! i ' m an actor ! i don ' t know squat about dinosaurs !,joy
12460,"i ' m ted , and i just moved here a month ago , and new york really scares me .",non-neutral
12461,"all right , there you go !",joy
12462,"yeah , you hang in there teddy !",non-neutral
12463,"i ' m andrew , and i didn ' t pay for this pear .",neutral
12464,"okay , good - good for you .",non-neutral
12465,"i ' m rhonda , and these aren ' t real !",neutral
12466,"wow , rhonda .",surprise
12467,i ' m scott .,neutral
12468,"yeah , okay , scott !",neutral
12469,and i need to flip the light switch on and off 17 times before i leave a room or my family will die .,fear
12470,so thanks for the warm welcome .,neutral
12471,"it ' s good to have you guys on my team , and i come to play .",joy
12472,i hope you do too .,neutral
12473,"now , let ' s go out there and get em !",joy
12474,huh ?,surprise
12475,"and remember , there is no i ' in team .",neutral
12476,"yes , but there ' s two in martini , soo everybody",joy
12477,you ! chuckles ! what ' s your name ?,non-neutral
12478,"oh it ' s bing , sir . i ' m sorry , i was just ah .",non-neutral
12479,"no - no , i heard what you said , funny .",neutral
12480,i like funny .,joy
12481,"this team is about hard work , but it ' s also about having fun .",joy
12482,good to have you aboard bing !,joy
12483,yeah . you won ' t be able to take it .,neutral
12484,"so uh , now that little chandler turned out to be a girl , what are they gonna name her ?",neutral
12485,they ' re gonna call her chandler .,neutral
12486,"that ' s kind of a masculine name , don ' t you think ?",neutral
12487,works on you .,neutral
12488,"oh , that is so sweet .",joy
12489,"no , no , ok , you hang up .",joy
12490,"ok , ok , one , two , three .",joy
12491,well you didn ' t hang up either .,joy
12492,she didn ' t hang up either .,joy
12493,"ok , no , no , you hang up . you , you , y",joy
12494,"ross , hi , it ' s rachel .",neutral
12495,"i ' m just calling to say that um , everything ' s fine and i ' m really happy for you and your",neutral
12496,"rach , i got a message from you .",neutral
12497,oh my god .,surprise
12498,"oh my god ross , no , hang up the phone , give me the phone ross , give me the phone , give me the phone , give me the .",non-neutral
12499,.,neutral
12500,.,neutral
12501,you ' re over me ?,surprise
12502,oh god .,surprise
12503,"wha . you ' re uh , you ' re , you ' re over me ?",surprise
12504,"ohh , ohh .",non-neutral
12505,"when , when were you . under me ?",surprise
12506,"well , basically , lately , i ' ve uh , i ' ve uh , sort of had feelings for you .",non-neutral
12507,"ok , i need to lie down .",surprise
12508,"hey ! i ' m in , they ' re gonna let me audition !",joy
12509,really ? that ' s great !,joy
12510,"i know ! i know ! it turns out that one of the casting ladies has actually seen me in a play , so i steered clear of her",joy
12511,( noticing a kid who has picked up a copy of,neutral
12512,"oh yeah , yeah ! he ' s done tons of commercials . i ' ve seen him in like sugar smacks ,",non-neutral
12513,"yeah well , he ' s not gonna get this one .",non-neutral
12514,ben is way cuter than that kid .,non-neutral
12515,"i mean look at him , look at you ,",disgust
12516,"that ' s great . listen , wouldn ' t it be great though if i got to play ben ' s dad ?",neutral
12517,"joey , you look nothing like ben .",neutral
12518,i look more like him than you do !,non-neutral
12519,"y ' know , i don ' t really know you well enough for you to do that .",non-neutral
12520,that really was some of your best work .,joy
12521,"hm - hmm , i told you ! i can ' t believe that i ' ve only got two hours before i call in sick for work .",non-neutral
12522,i have to be up in seven minutes .,neutral
12523,"well , you ' re not gonna believe this , but if you have seven minutes",neutral
12524,really !,surprise
12525,do you wanna ?,neutral
12526,okay ! you get the vacuum cleaner and i ' ll get the furniture polish !,joy
12527,oh okay . but y ' know what ? be careful . because a guy who was helping me before had to leave because he hurt his back .,neutral
12528,boyfriend ?,surprise
12529,no .,neutral
12530,i ' m joey .,neutral
12531,kristen .,neutral
12532,"oh wow , what a beautiful name ! what is it again ?",joy
12533,kristen .,neutral
12534,got it ! so,neutral
12535,"so uh , do you live around here ?",neutral
12536,yeah !,neutral
12537,yeah !,joy
12538,right down there .,neutral
12539,hey listen ; let me give you a little tip .,neutral
12540,do not take a nap on this stoop or you can wake up with your shoes gone .,non-neutral
12541,i ' ll remember that .,neutral
12542,"okay . yeah . listen would you uh , would you like to have dinner with me tonight ?",neutral
12543,"oh i , i have plans tonight .",neutral
12544,oh .,sadness
12545,but how about tomorrow ?,neutral
12546,"sounds great ! okay , alright , well where does this go ?",joy
12547,"you look strong , why don ' t i take that and you grab one of the boxes .",neutral
12548,"okay . yeah . yeah , i ' ll grab this one .",neutral
12549,hey .,neutral
12550,"listen , um .",neutral
12551,i ' m sorry .,sadness
12552,": yeah , um . you know you , you should just forget about what i said under the bridge , i was talkin '",neutral
12553,"that ' s right , i don ' t . but i was , i was drunk on you !",non-neutral
12554,"okay , yeah , so it ' s not gonna work .",neutral
12555,"if it was , would you stop hanging out with her ?",neutral
12556,"um , then yes , it ' s ' cause of phoebe ! so , you know , it ' s either her or me .",non-neutral
12557,"you know . you ' re gonna be really , really hard to get over .",sadness
12558,"by the way , the week before your wedding you may not see a lot of me .",neutral
12559,"oh , hello liar .",non-neutral
12560,"look , i - i ' m really sorry i let go of the bike .",sadness
12561,i could ' ve been killed i hope you know !,anger
12562,"i know . i know . but , can we please try it again ? huh ? i mean , you were",sadness
12563,"well , i would love to butthe bike got stolen and the police have no suspects .",non-neutral
12564,phoebe .,neutral
12565,what ! what the hell !,anger
12566,"all right , y ' know what ?",anger
12567,"if you are not going to learn how to ride this bike then i ' m sorry , i ' m just gonna have to take it back .",anger
12568,what ! why !,surprise
12569,"because ! because , it - it - it ' s it ' d be like you having this guitar and - and never playing it . okay , this guitar",anger
12570,"all right . if you care enough to make up that load of crap , okay .",anger
12571,great ! great ! you ' re making the bike very happy .,non-neutral
12572,okay ross ! please don ' t die !,non-neutral
12573,how could you have kept all of this from me ?,non-neutral
12574,"i was going to tell you , but",neutral
12575,but what ! you figured you ' d get what you wanted and then dump her like you dumped rachel !,anger
12576,hey ! i did not dump rachel ! nor are we still together . can i just why don ' t we just let the machine get that ?,anger
12577,hey ross . it ' s joey . there ' s a hooker over here and we thought maybe you ' d know something about it .,neutral
12578,"no ! no ! no ! no ! no ! i - i - i - ii need to , i need to lie down .",non-neutral
12579,everything on your application looks really goodohh !,joy
12580,"just one last question umm , are you and your friends gonna be over here all the time like partying and hanging out ?",non-neutral
12581,"oh don ' t worry , i ' m not really a party girl .",neutral
12582,"whoa ! now look , don ' t be just blurtin ' stuff out . i want you to really think about your answers . okay ?",non-neutral
12583,you can call off the roommate search ! hi ! i ' ll be living here .,joy
12584,"oh don ' t listen to him , he ' s just some guy who really wants the apartment , but i don ' t think he ' s gonna get it .",non-neutral
12585,why did you take the shower curtain down ?,surprise
12586,that thing was a hazard ! i ' m very safety conscious .,fear
12587,hi .,neutral
12588,"hey man , how did the audition go ?",neutral
12589,estelle said i didn ' t get it .,sadness
12590,what ! why ? joey you were so ready for it !,surprise
12591,"yeah , i thought so too but , she said the casting people had some problems with me .",non-neutral
12592,no !,surprise
12593,"for all i know , she ' s trying to find me but couldn ' t because i kept moving around .",neutral
12594,"no , from now on , i ' m staying in one place .",neutral
12595,right here .,neutral
12596,"well , it ' s getting late .",neutral
12597,"yeah , we ' re gonna go .",neutral
12598,"actually , do you guys mind staying here for a while ?",neutral
12599,"ugh , y ' know , umm we gotta get up early and catch that plane for new york .",neutral
12600,"yeah , it ' s a very large plane .",neutral
12601,that ' s cool .,neutral
12602,"but , we ' ll stay here with you .",neutral
12603,"thanks guys ! i really appreciate this , y ' know , but you don ' t have to rub my butt .",joy
12604,"hey , mel gibson and clint eastwood .",surprise
12605,they ' re not a couple !,surprise
12606,"oh - okay , i get the game now .",neutral
12607,"okay look , look , let me ask you a question , when they were doing it on stage , was it like really hot ?",neutral
12608,oh yeah !,joy
12609,"well okay , so then you ' re fine .",neutral
12610,the rule is when two actors are actually doing it off - stage all the sexual tension between them is gone .,neutral
12611,okay ?,neutral
12612,so as long as it ' s hot onstage you got nothing to worry about .,neutral
12613,"it ' s when the heat goes away , that ' s when you ' re in trouble .",neutral
12614,really ?,surprise
12615,"look , you guys have been to every play i ' ve ever been in , have i ever had chemistry on stage ?",neutral
12616,no .,neutral
12617,no !,neutral
12618,"ursula ! wait ! err - err , it ' s me ! phoebe !",surprise
12619,"oh , i thought there was a mirror there . okay , bye - bye .",neutral
12620,"wait a second ! so , what ' s new with you ?",surprise
12621,"umm , nothing . i mean , i ' m getting married next week .",neutral
12622,and your breasts ! hmm !,surprise
12623,okay .,neutral
12624,"umm look , you ' re coming on a little strong .",non-neutral
12625,"but i ' m going to give you the benefit of the doubt , because it seems the universe really wants to be together .",neutral
12626,"so , why don ' t we just start over okay ?",neutral
12627,and you can just tell me about yourself .,neutral
12628,all right .,neutral
12629,okay .,neutral
12630,"i write erotic novels , for children .",neutral
12631,what !,surprise
12632,they ' re wildly unpopular .,neutral
12633,oh my god !,disgust
12634,"oh also , you might be interested to know that i have a ph . d .",neutral
12635,wow ! you do ?,surprise
12636,"yeah , a pretty huge",joy
12637,all right .,disgust
12638,"so , uh , how ' s she doing ?",non-neutral
12639,the doctor says it ' s a matter of hours .,sadness
12640,"how - how are you , mom ?",non-neutral
12641,"me ? i ' m fine , fine . i ' m glad you ' re here . . what ' s with your hair ?",non-neutral
12642,what ?,surprise
12643,what ' s different ?,surprise
12644,nothing .,neutral
12645,"oh , maybe that ' s it .",neutral
12646,"she is unbelievable , our mother is .",non-neutral
12647,"okay , relax , relax .",neutral
12648,"we are gonna be here for a while , it looks like , and we still have boyfriends and your career to cover .",neutral
12649,oh god !,surprise
12650,the fuzzy little mints at the bottom of her purse .,neutral
12651,oh !,surprise
12652,". yeah , they were gross .",disgust
12653,"oh , you know what i loved ?",joy
12654,her sweet ' n ' los .,joy
12655,how she was always stealing them from - from restaurants .,joy
12656,"not just restaurants , from our house .",neutral
12657,maybe .,neutral
12658,you can ' t !,surprise
12659,why ? seriously i did not understand a word that you said .,surprise
12660,in the hall .,neutral
12661,"now , y ' see , most people , when their pets pass on , they want ' em sorta laid out like they ' re sleeping .",neutral
12662,but occasionally you get your person who wants them in a pose .,neutral
12663,"like , chasing their tail , or , uh , jumping to catch a frisbee .",neutral
12664,"joey , if i go first , i wanna be looking for my keys .",neutral
12665,that ' s a good one !,joy
12666,"hey , joe .",neutral
12667,"dad , ronni ' s here .",neutral
12668,huh ?,surprise
12669,"so now , these are all the tuxedos that we make and if there ' s anything that you like , we can make you a deal .",neutral
12670,anything at all .,neutral
12671,but these are the three that monica pre - approved .,neutral
12672,"well , thanks a lot for hookin ' me up rach . i want you to know that i want you to attend our wedding as my guest .",joy
12673,i ' m monica ' s maid of honor . okay ? don ' t try to blue pin me !,anger
12674,"oh here , i think this is us . yeah .",neutral
12675,limited seating my ass . let ' s see who made the cut . hi !,non-neutral
12676,i ' m monica gellar . who do you know the bride and groom ?,neutral
12677,used to work with her . used to ! i ' m a relative and i didn ' t get invited ! a,non-neutral
12678,"stop saying , "" blood "" to strangers .",non-neutral
12679,"so , how about you huh ? how do you know the happy couple ?",joy
12680,"okay , you ' re fine .",neutral
12681,"monica , why have you brought me here of all places !",surprise
12682,you ' ll see .,neutral
12683,"i tell you , this wedding is not going to happen .",non-neutral
12684,oh god .,non-neutral
12685,"okay ? but - but imagine a lot more lights , okay ? and - and y ' know fewer bricks , and - and - and flowers , and candles",neutral
12686,"and the musicians , look , they can go over here , okay ? and the chairs can face this way , and you go .",neutral
12687,"but - but , if you don ' t love this , we ' ll do it in any other place at any other time .",neutral
12688,"really , it ' s fine , whatever you want .",neutral
12689,it ' s perfect .,joy
12690,"and , i don ' t know , if it starts to rain",non-neutral
12691,well then we ' ll get wet .,non-neutral
12692,ohh . and i don ' t even have a date .,sadness
12693,coming .,neutral
12694,i have a bone to pick with you .,anger
12695,uh - oh .,fear
12696,yes ! ben learned a little trick .,non-neutral
12697,oh yeah ? did he pull the old,surprise
12698,that ' s right ! that ' s right !,joy
12699,oh that .,neutral
12700,yeah that ! you know i hate practical jokes ! they ' re mean and they ' re stupid and - and i don ' t want my son learning them !,anger
12701,y ' know what ? it doesn ' t matter ! because it is not true !,anger
12702,okay .,neutral
12703,"and if it were true , how",neutral
12704,ms . monroe oh there you go .,neutral
12705,mark ' s a genius !,surprise
12706,why ! how ! how is he a genius ?,surprise
12707,"look , don ' t you see what ' s happening here .",non-neutral
12708,"instead of hitting on her right away , he ' s becoming her confidant .",non-neutral
12709,now he ' s gonna be the guy she goes too to complain about you .,neutral
12710,what am i going to do ?,fear
12711,"well , why don ' t you send her a musical bug , op , no you already did that .",neutral
12712,"all right look , you ' re going to have to go there yourself now , okay , make a few surprise visits .",neutral
12713,i don ' t know you guys .,fear
12714,"all right fine , don ' t do anything , just sit here and talk to us , meanwhile she is talking to him about you .",disgust
12715,"and he ' s being mr . joe sensitive , and she starts thinking ' maybe this is the guy for me , because he understands me . '",disgust
12716,"and before you know it , she ' s with him .",non-neutral
12717,"and you ' ll be all , ' ohh , man ! '",non-neutral
12718,"and he ' ll be all , ' yes ! '",non-neutral
12719,"and us , we ' ll be like , ' wh - whoa , dude . '",non-neutral
12720,"and pretty soon you ' ll be like , ' hhi , ' and , and , and , ' i can ' t go , rachel and mark might be there . '",disgust
12721,"and we ' ll be like , ' man get over it , it ' s been four years ! '",disgust
12722,he paints quite a picture doesn ' t he ?,non-neutral
12723,"this is what i ' ve got going for the party so far , liquor wise . get a lot of liquor .",neutral
12724,great . great .,neutral
12725,"okay , now uh , in terms of the invite list , i ' ve got you , me , and chandler and i ' m gonna invite gunther cause , well , we ' ve been talking about this pretty loud .",neutral
12726,i ' ll be there .,neutral
12727,all rightoh !,non-neutral
