idx,sentence,emotion
9386,hey !,joy
9387,hey !,joy
9388,"i just wanted to let you know i ' ve changed my mind : i ' m gonna do it , i ' m gonna kiss joey .",non-neutral
9389,"no , you can ' t ! friends hooking up is a bad idea .",fear
9390,"please , what about you and chandler ?",non-neutral
9391,that ' s different ! i was drunk and stupid !,non-neutral
9392,well hello !,non-neutral
9393,what about all the guys that you ' ve got the phone numbers from ? why don ' t you just kiss one of them ?,non-neutral
9394,"i could , i could but i don ' t want to ! i want to kiss joey !",anger
9395,alright . i think it ' s a big mistake but it ' s your decision .,non-neutral
9396,i ' m gonna do it .,non-neutral
9397,and i can ' t stop you .,neutral
9398,no .,neutral
9399,"hey rach , have you seen charlie anywhere ?",neutral
9400,i ' m smarter than,neutral
9401,"oh , hey , gunther , check this out .",non-neutral
9402,"yeah , that - that chandler cracks me up .",joy
9403,"hey ross , listen , you want anything to drink , cause i ' m heading up there .",neutral
9404,"uh , yeah , i ' ll take a coffee . thanks , man .",neutral
9405,sure . coffee ? cause i ' m going up there .,non-neutral
9406,no .,neutral
9407,"no , thank you .",neutral
9408,"you guys need anything , cause i ' m heading up there .",neutral
9409,i ' d love an ice water .,neutral
9410,you got it .,neutral
9411,"joey , what are you doing ?",surprise
9412,just being friendly .,non-neutral
9413,"joey , honey , i don ' t think you ' re supposed to go back there .",non-neutral
9414,"nah , it ' s okay . right , gunther ?",neutral
9415,don ' t wink at me . and put on your apron .,non-neutral
9416,"okay , but i don ' t see you asking any other paying customers to put on aprons .",non-neutral
9417,"joey , do you work here ?",surprise
9418,no .,neutral
9419,"hey , waiter .",neutral
9420,yeah ?,neutral
9421,"you ' ve reached monica and chandler ' s , if you ' re listening to this message , we ' re probably screening . yeah we are .",neutral
9422,"hi , this is heldi from the morgan chase museum .",neutral
9423,i ' m calling for monica geller .,neutral
9424,"i want to let her know that there was a cancellation and if she ' s still interested in having the bing - geller wedding at our facility , it is available",neutral
9425,"this is chandler bing ! this is chandler bing ! yes , the groomno ! not the groom !",surprise
9426,thank you .,neutral
9427,thanks .,neutral
9428,i can ' t believe this ! this is like the worst night ever !,non-neutral
9429,y ' know monica you had a minor setback in your relationship with chandler . big deal ! it ' s only chandler . i am,neutral
9430,"this is crazy ! i mean , it ' s such a stupid argument . i don ' t even wanna see richard again .",non-neutral
9431,so go fix it !,neutral
9432,go find chandler !,neutral
9433,he ' s probably up in your room !,non-neutral
9434,tell him that you ' re sorry and that you love him .,non-neutral
9435,y ' know what ? you ' re right phoebe . you ' re right . thank you !,joy
9436,"sure ! yeah ! las vegas , number one !",joy
9437,anybody lose this ?,neutral
9438,comin ' out . place your bet . dice are out . double or nothin ' ! pay the front line !,joy
9439,hmm .,neutral
9440,do you remember where the duck food is ?,neutral
9441,"yeah , it ' s in the guys ' apartment under the sink . why ?",surprise
9442,because i ' m going to london .,neutral
9443,what ! what do you mean you ' re going to london ?,surprise
9444,"yeah , i have to tell ross that i love him .",neutral
9445,"now honey , you take care , you don ' t have those babies until i get back .",neutral
9446,"irachel , you can ' t go ! ross loves emily !",non-neutral
9447,"yeah , i know , i know , i know he does .",non-neutral
9448,but i have to tell him how i feel !,non-neutral
9449,he deserves to have all the information and then he can make an informed decision .,neutral
9450,that ' s not why you ' re going !,non-neutral
9451,"you ' re going because you hope he ' s gonna say , "" yeah , i love you too , rach .",non-neutral
9452,"forget that british chippy . """,non-neutral
9453,ohhdo you think he will !,surprise
9454,no !,non-neutral
9455,because he ' s in love with the british chippy !,non-neutral
9456,"look , rachel , if you go , you ' re just gonna mess with his head and ruin his wedding !",non-neutral
9457,"y ' know , it ' s too late !",anger
9458,you missed you ' re chance !,sadness
9459,"i ' m sorry , i know this must be really hard , it ' s over .",sadness
9460,"y ' know what ? no . it ' s not over until someone says , "" i do . """,non-neutral
9461,"i do ! i do ! i do ! i do ! ugh , like i can really chase you . i ' m carrying a litter .",non-neutral
9462,so is everybody here ?,neutral
9463,i got here a little early myself .,neutral
9464,let us begin .,neutral
9465,"now , the hydrosaurids have been unearthed in two main locations .",neutral
9466,here .,neutral
9467,here .,neutral
9468,now as for the hydrosaurs,neutral
9469,"well , so anyway beth , what i ' m saying is i should ' ve considered your feelings before i went home with you that night .",neutral
9470,"i ' ve ah , i ' ve recently learned what ' s it like to be on your side of it , and i ' m sorry .",sadness
9471,"so , do you think you can forgive me ?",sadness
9472,great .,joy
9473,thanks .,joy
9474,"okay , bye .",neutral
9475,"hello , jennifer ?",neutral
9476,"oh hi , mrs . loreo , is jennifer there ?",surprise
9477,"oh , she ' s not home huh ?",surprise
9478,"well ah , actually i kinda need to talk to you too .",neutral
9479,hey !,non-neutral
9480,hi .,neutral
9481,are you all right ?,neutral
9482,uhh i think i just got engaged .,fear
9483,oh my god ! he did it ?,surprise
9484,welldid you know he was gonna ask me ?,non-neutral
9485,are you kidding ?,surprise
9486,im like the one who talked him into it .,non-neutral
9487,i like to think of myself as the puppet master of the group .,non-neutral
9488,and you really think this is a good idea ?,non-neutral
9489,"i just talked him into it , dont tell me i have to do you too . the puppet master gets tired people .",neutral
9490,i just dont know ! it just doesnt feel right .,non-neutral
9491,"why ! you two are so meant to be together , everybody thinks so .",surprise
9492,really ! even ross ?,surprise
9493,especially ross !,joy
9494,"oh uh , hey pheebs . uh yknow what ? ill - ill come back later .",neutral
9495,"wow ! kind of uh , kind of a full house here . ill guess justill come back .",surprise
9496,"there he goes , your fiance .",joy
9497,i guess so .,neutral
9498,although he does play with himself in his sleep .,neutral
9499,i cant say that im surprised .,neutral
9500,"oh , that is so unfortunate .",sadness
9501,what ?,neutral
9502,cute naked guy is really starting to put on weight .,non-neutral
9503,"okay , i ' ll be back in just a minute . oh , phoebe i ' m sorry that i left lipstick marks on the phone .",neutral
9504,you didn ' t leave lipstick marks on the phone .,neutral
9505,"oh , then it must ' ve been you . bye .",neutral
9506,bye - bye ! that ' s why i moved out .,non-neutral
9507,"hey , y ' know while we ' re on that , when are you gonna tell my sister that you don ' t live here anymore .",neutral
9508,i think on some levels she already knows .,neutral
9509,night mon . night julio .,neutral
9510,adios .,neutral
9511,"look julio , someone left their book here .",surprise
9512,"ah actually , that is mine .",neutral
9513,"oh yeah , what are you reading ?",neutral
9514,"flowers of evil , by beaudalire . have you read it ?",neutral
9515,"have i read it ? no , are you enjoying it ?",neutral
9516,"i thought i would , but the translation ' s no good .",neutral
9517,your a poet and don ' t know it .,neutral
9518,"actually i ah , i am a poet .",neutral
9519,"oh , then you do know it . so um what kind of things do you write about ?",neutral
9520,"things that move me . the , the shadow of a tree , a child laughing , or this lip .",neutral
9521,mine ? right here ?,neutral
9522,i can write an epic poem about this lip .,joy
9523,"how would that go ? well , it didn ' t rhyme , but i liked it .",joy
9524,"last stop , montreal . this stop is montreal .",neutral
9525,what ?,surprise
9526,"i made a bet with myself that you have beautiful eyes . now that i see them , i win .",neutral
9527,what ?,surprise
9528,we ' re at my stop . but would you like to have coffee ?,neutral
9529,are we really in montreal !,surprise
9530,"yes we are . so , coffee ?",neutral
9531,"coffee sounds great . wait , so , so you live in montreal ?",non-neutral
9532,"oh , no . but it ' s just a two hour ferry ride to nova scotia .",neutral
9533,"okay , here ' s batch 22 .",neutral
9534,"oh , maybe these ' ll taste a little like your grandmother ' s .",non-neutral
9535,"this has a little bit of orange peel , but no nutmeg .",neutral
9536,let ' s give it a shot .,neutral
9537,"okay . man , i have",neutral
9538,"oh , what was that for ? like a bake sale ?",surprise
9539,"no , just a friday night .",neutral
9540,would she ?,neutral
9541,would she ? you ate my candy bar !,anger
9542,"oh god , i hate my job , i hate it , i hate my job , i hate it .",disgust
9543,"i know honey , i ' m sorry .",sadness
9544,"oh , i wanna quit , but then i think i should stick it out , then i think why would such a person stay in such a demeaning job , just because it ' s remotely related to the field they ' re interested in .",sadness
9545,"gee , i don ' t know rach . order up ! i got a yentel soup , a james beans , and a howdy hold the dowdy !",non-neutral
9546,"oh honey , come on , i ' m sorry , i didn ' t .",sadness
9547,"i don ' t mind paying my dues , y ' know , its just how much am i gonna learn about fashion by walking mira , the arthritic seamstress , to the bathroom .",disgust
9548,hi ! is my misery amusing to you ?,anger
9549,"i ' m sorry , i wa , i wa , i was just ah .",fear
9550,"it ' s not funny , this is actually my job .",anger
9551,"oh believe me , i - i - i ' ve been there . i had to sort mannequin heads at that mannequins plus .",neutral
9552,"oh well then , so i ' m just going to go back to talking to my friend here .",non-neutral
9553,and you can go back to enjoying your little hamburger .,non-neutral
9554,"ah , just one other thing .",neutral
9555,yes !,non-neutral
9556,"i ah , i work at",neutral
9557,do you want my pickle ?,neutral
9558,do you think they have yesterday ' s daily news ?,neutral
9559,why ?,surprise
9560,"just wanna check my horoscope , see if it was right .",neutral
9561,oh my god .,surprise
9562,phoebe .,neutral
9563,"don ' t look now , but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression .",non-neutral
9564,"where ? ooh , come to momma .",joy
9565,"he ' s coming . be cool , be cool , be cool .",non-neutral
9566,we should do something . whistle .,joy
9567,we are not going to whistle .,non-neutral
9568,"come on , do it .",neutral
9569,no !,non-neutral
9570,do it !,joy
9571,no !,non-neutral
9572,do it do it do it !,joy
9573,woo - woo !,joy
9574,i can ' t believe you did that !,surprise
9575,"hi ! umm , i ' m monica geller , i ' m the chef at alessandro ' s .",neutral
9576,still ?,surprise
9577,"i think the things that you said about me are really unfair , and i would like for you to give my bouillabaisse another chance .",non-neutral
9578,i don ' t see any reason why i would do that to myself again .,non-neutral
9579,"either eat it , or be in it .",anger
9580,"spoon ? so , what do you think ?",non-neutral
9581,"i ' m torn , between my integrity and my desire to avoid a beating . but i must be honest , your soap is abysmal .",disgust
9582,thata girl ! huh ? we should get out of here ; there ' s a new class comin ' in .,non-neutral
9583,"welcome to introduction to cooking . now , before we start , can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce ?",neutral
9584,i can .,neutral
9585,"okay , go ahead .",neutral
9586,"well umm , they both have a egg yolk and butter base , but a bearnaise has shallots , shirvel , and most importantly tarragon .",neutral
9587,"that ' s very good , what ' s your name ?",neutral
9588,monica .,neutral
9589,"monica , you go to the head of the class .",neutral
9590,okay .,joy
9591,"and there ' s a country called argentina , it ' s a place i ' ve never sen .",neutral
9592,but i ' m told for fifty pesos you can buy a human spleen .,neutral
9593,human splen .,neutral
9594,ol !,joy
9595,what are you doing here !,surprise
9596,"well , you said that you had customers lined up in the street , so i am here to entertain !",joy
9597,great !,joy
9598,yeah !,joy
9599,"it really has been great too , you know , some of this people must have seen me play before because they were requesting a bunch of my songs !",joy
9600,"yeah , "" you suck "" and "" shut up and go home "" .",non-neutral
9601,listen phoebe .,non-neutral
9602,yeah .,neutral
9603,"you know how much i love listening to your music , you know , but .",neutral
9604,but what ?,neutral
9605,this is kind of a classy place .,neutral
9606,"ok , say no more .",neutral
9607,"i ' m so bored ! stupid rain , we . we can ' t do anything .",non-neutral
9608,"well , i ' ve brought some books . we could read .",neutral
9609,"hey , it hasn ' t come to that yet .",non-neutral
9610,hey hey hey ! don ' t mind if i do !,non-neutral
9611,"i ' m sorry sir , these are for the pharmaceutical convention",neutral
9612,"hey rach , do you feel like going to a convention ?",neutral
9613,we can ' t . we ' re not pharmacists !,non-neutral
9614,"i know we ' re not , but frank medeio and . eva trorro . womba .",neutral
9615,kate miller ?,neutral
9616,kate miller it is .,neutral
9617,and . that ' s the most sex i ' m gonna have this weekend .,non-neutral
9618,in that case should i make sure it ' s on real good ?,neutral
9619,thank you .,neutral
9620,oh my god !,surprise
9621,"we heard about your pants , i ' m so sorry .",sadness
9622,this year was supposed to be great !,non-neutral
9623,"but , it ' s only the second day and i ' m a loser with stupid leather pants that don ' t even fit !",disgust
9624,"no . no , you ' re not a loser .",sadness
9625,look at me !,non-neutral
9626,"hey , hey , look . look ross , ben drew a picture of you ! huh ? you ' re - you ' re a cowboy !",joy
9627,"oh , be - because of the leather pants .",non-neutral
9628,"see ? ben doesn ' t think you ' re a loser , he thinks you ' re a cowboy ! now that ' s something .",joy
9629,yeah !,joy
9630,that really is something ; that ' s really cool .,joy
9631,howdy partner !,joy
9632,maybe i should get another pair !,joy
9633,"ooh , y ' know , they - they had some with fringe all down the sides .",joy
9634,i ' m gonna go kiss ben goodnight .,joy
9635,i can ' t believe he thinks i ' m a cowboy .,non-neutral
9636,i would make a good cowboy .,joy
9637,"okay , now that everything ' s wrapped up here , i think i ' m , i ' m gonna go do my laundry .",neutral
9638,"oh yeah , me too . y ' know if this shirt is dirty . yep .",neutral
9639,"no you didn ' t . you said you would , but you never did !",non-neutral
9640,oh yeah !,surprise
9641,great nap .,neutral
9642,it really was .,neutral
9643,"uh me ? gay ? no ! no . no , but i have a number of close friends who are .",non-neutral
9644,"so , let ' s talk about women . i ' m sure our female readers will be interested to know about your romantic life .",neutral
9645,"oh - oh - oh - oh , how i do it is , i look a woman up and down and say , "" hey , how you doin ' ? """,neutral
9646,"oh , please !",disgust
9647,"hey , how you doin ' ?",neutral
9648,hey mikey,neutral
9649,hey p,neutral
9650,what are you doing ?,neutral
9651,setting rat traps .,neutral
9652,to kill bob ?,surprise
9653,"no , no , to test his neck strength .",neutral
9654,"no , mike , i don ' t want to kill him !",non-neutral
9655,"i thought we were just gonna capture him and , and you know , set him free in the country side where he can maybe meet a friendly possom and a wisecracking owl .",non-neutral
9656,"ok , ok , i ' ll throw away the traps .",neutral
9657,"i ' ll find bob , i ' ll get him .",neutral
9658,bob ?,fear
9659,bob !,non-neutral
9660,robert !,non-neutral
9661,"oh wait , i think i hear him .",non-neutral
9662,oh - oh my god !,surprise
9663,bob had babies !,surprise
9664,bob ' s a mom !,surprise
9665,better think of a new name for him .,non-neutral
9666,"i don ' t know , i kinda like bob for a girl .",neutral
9667,"i don ' t know , i mean i ' m not sure .",neutral
9668,"oh my god , we killed bob !",non-neutral
9669,"maybe it wasn ' t bob , maybe it was a mouse .",neutral
9670,suzie ?,neutral
9671,"hm , soup !",joy
9672,"joey , ross is gonna be here any second , would you mind watching ben for me while i use the ladies ' room ?",neutral
9673,"oh yeah , no problem .",neutral
9674,thanks .,neutral
9675,"hi ben ! so you wanna be an actor huh ? i gotta tell ya , it ' s no picnic . there ' s tons of rejection .",sadness
9676,joey !,surprise
9677,what one ? you wanted him to invite you to the party and he did it !,surprise
9678,"yeah , but he waited until the last minute !",anger
9679,"so if i said yes , he would know i had nothing better to do than wait around for an invitation to his stupid party .",anger
9680,"i said , "" no ! """,anger
9681,which puts,neutral
9682,great . so the ball is in his court ?,non-neutral
9683,ball ? there is no ball .,non-neutral
9684,"oh , hey rach ! i thought we said seven ?",surprise
9685,"yeah uh , y ' know what uh , let ' s skip it .",neutral
9686,what ! why !,surprise
9687,"umm , you - you and your sister seem to have umm , a very special bond , and",neutral
9688,oh great ! that,non-neutral
9689,"well , okay , look . i don ' t know , listen , i don ' t know what ' s going on here but let ' s",neutral
9690,"do - do you , do you have brothers ?",neutral
9691,"no , i have two sisters . but one of them has a very masculine energy .",neutral
9692,are you close with them ?,neutral
9693,"no - no , they ' re not very nice people .",neutral
9694,"okay , listen , i really like you .",neutral
9695,okay ?,neutral
9696,i think this can go somewhere .,neutral
9697,"so what if i ' m close to my family , are you gonna let that stand in the way of us ?",neutral
9698,"well , uh , i - i don ' t know . see when - when you put it that way y ' know it does sort of",neutral
9699,danny ! hurry up ! the bath is getting cold !,neutral
9700,what ?,surprise
9701,"yeah , okay , i ' ll see you later .",neutral
9702,it ' s over .,non-neutral
9703,"oh , was it awful ?",non-neutral
9704,"well , it was loong .",non-neutral
9705,"i didn ' t even realise how late it was , until i noticed the 5 o ' clock shadow on her head .",neutral
9706,"anyway , she didn ' t want to stay .",sadness
9707,i called a cab ; she just left .,neutral
9708,i wrote you a letter .,neutral
9709,ohh ! thank you ! i like mail .,joy
9710,it ' s just some things i ' ve been thinking about .,neutral
9711,"some things about us , and before we can even think about the two of us getting back together , i just need to know how you feel about this stuff .",neutral
9712,"okay . wow , it ' s - it ' s 5 : 30 in the morning . so , i ' d better get cracking on this baby .",neutral
9713,"well , i ' ll be waiting for you , just come up when you ' re done .",neutral
9714,"okay , i ' ll be up in , 18 pages . front and back . very exciting .",non-neutral
9715,the waiter carried the breadsticks in his pants !,non-neutral
9716,"well , you said that we except the",neutral
9717,"all right , that i ' ll retract .",neutral
9718,"but i stand by my review , i know food and that wasn ' t it .",disgust
9719,you ' re marinara sauce tasted like tomato juice !,disgust
9720,you should serve it with vodka and a piece of celery .,disgust
9721,"hey ! i ' m proud of that sauce , it ' s delicious .",anger
9722,oh my god ! you own an italian restaurant and you think that tastes good ! where are you even from ?,surprise
9723,lebanon .,neutral
9724,"hand me those tomatoes , i ' m gonna show you what it should taste like ! come on , hand me them .",non-neutral
9725,how long is this gonna take ? cause i got another critic to go yell at .,neutral
9726,"okay , then what happened ?",neutral
9727,ohh . uh - huh . uh - huh . you ' ll get your turn !,non-neutral
9728,"hey pheebs , what ' s going on ?",neutral
9729,nothing ! this is not over !,anger
9730,no ! no ! no !,anger
9731,what !,surprise
9732,"i was up all night writing this really nasty letter to emily ! it was perfect and now it ' s all covered in - in actually , thanks !",non-neutral
9733,all right ! everybody ready to go to the movies ?,neutral
9734,"uh actually , i think i ' m gonna skip it .",sadness
9735,really ?,surprise
9736,"yeah , i ' m gonna stay and read my book . i just wanna be alone right now .",sadness
9737,"oh . are you sure you don ' t want to come ? tom hanks , meg ryan , they get mail and stuff .",neutral
9738,"that ' s okay , joe .",neutral
9739,"all right , let ' s go pheebs .",neutral
9740,oh god !,surprise
9741,that was amazing .,joy
9742,i know .,neutral
9743,"hey , do you realize we may have just changed our lives forever ?",joy
9744,we may have just started a family .,joy
9745,"nine months from now we can be here , having our own baby .",joy
9746,"and if not , we got to do it on a bucket .",neutral
9747,ross ! you gotta stop ! okay ! you can ' t just stare through the peep hole for three hours ! you ' re gonna get peep eye !,non-neutral
9748,i knew it !,surprise
9749,i knew it !,non-neutral
9750,i always knew she liked him !,non-neutral
9751,"y ' know , she ' d say no , but here we are !",non-neutral
9752,right ?,neutral
9753,"we just broke up , first thing she does !",non-neutral
9754,you didn ' t just break up .,neutral
9755,"hey , it ' s been like three weeks !",anger
9756,you slept with somebody three hours after you thought you broke up . i mean bullets have left guns slower !,disgust
9757,that ' s bill clinton .,neutral
9758,who ' s he huggin ' ?,neutral
9759,oh my god ! that ' s pete ! but why is bill huggin ' pete ?,surprise
9760,this guy invented moss 865 ! every office in the world uses that program !,non-neutral
9761,we use it !,joy
9762,there you go !,joy
9763,"oh my god , monica ' s gonna go out with a millionaire .",surprise
9764,i ' m not gonna go out with him .,neutral
9765,"oh my god , i can ' t believe this is a real $ 20 , 0 check , oh this is just so exciting .",surprise
9766,or incredibly offensive .,non-neutral
9767,"oh yeah , sure , that too .",neutral
9768,what ?,neutral
9769,"hey , so uh , y ' know how there ' s something i wanted to talk to you about ?",neutral
9770,oh yeah !,non-neutral
9771,"well , y ' know how i ' m trying to work things out with emily .",non-neutral
9772,"well , there ' s this one thing okay , here goes .",neutral
9773,i made a promise that - - oh hey !,surprise
9774,what ?,neutral
9775,you ' re nose is bleeding !,surprise
9776,oh god .,non-neutral
9777,no !,non-neutral
9778,oh not again !,anger
9779,this - this happened when my grandfather died .,sadness
9780,it ' s ugh !,disgust
9781,sorry .,sadness
9782,"oh , okay , so i ' m sorry , what - what were you - what did you want to tell me ?",neutral
9783,umm,neutral
9784,sorry . sorry .,sadness
9785,"okay , i uh , i can ' t see you anymore .",sadness
9786,"yeah , i know . it ' s ridiculous ! i can ' t see you either .",non-neutral
9787,not yet ! not yet ! not yet ! not yet ! not yet ! not yet ! not yet ! not yet !,non-neutral
9788,"hello , chip .",neutral
9789,"hey , rach ! how ya doin ' ?",non-neutral
9790,i ' m great ! i ' m great . i ' ve got a great job at,joy
9791,"so ah , monica ready yet ?",neutral
9792,"she ' ll be out in a second . so , chip , how ' s umm , amy welch ?",neutral
9793,"amy welch ? wow ! i haven ' t seen her since . so , monica about ready ?",surprise
9794,"that ' s right , i love you ! and - and i ' m gonna play with you all the time .",joy
9795,how can you let him talk to your crotch like that ?,surprise
9796,he ' s talking to the baby .,neutral
9797,ohh !,surprise
9798,okay !,surprise
9799,"okay , cause when - when he said , "" i can ' t wait to hear your first words , "" i thought , "" there ' s a trick . """,surprise
9800,"okay . well , i gotta go you guys . i ' ll see you later .",neutral
9801,okay .,neutral
9802,"oh my , oh my god !",surprise
9803,"aw , it ' s unbelievable !",surprise
9804,wow !,surprise
9805,she is kicking so much !,surprise
9806,"oh , she ' s like ummohwho ' s that kind of annoying girl soccer player ?",joy
9807,mia hamm ?,neutral
9808,mia hamm !,non-neutral
9809,oh that ' s amazing .,non-neutral
9810,oh - oh ! one hand on the sheet joe !,surprise
9811,whoa - hey - oh ! sorry !,surprise
9812,"okay , what do you guys think ?",neutral
9813,dude !,surprise
9814,i have never known love like this .,non-neutral
9815,you really like it ?,surprise
9816,dude ! how - how did you write this ?,surprise
9817,i stole monica ' s and changed the name .,neutral
9818,you can ' t,neutral
9819,if he goes first he can !,joy
9820,hey !,surprise
9821,yeah !,non-neutral
9822,"anyway , i - i still think we should try to patch things up , y ' know ?",neutral
9823,"like uh , maybe we could get him to get tickets to another knicks game and invite him .",neutral
9824,oh wow that ' s a great idea ! and,joy
9825,here you go .,neutral
9826,oh .,non-neutral
9827,"hey - hey - hey - ho - ho , i got this one .",joy
9828,here you go .,neutral
9829,"y ' know i gotta tell ya , sometimes i justi don ' t get chandler .",neutral
9830,"y ' know , me and him do stuff all the time without you and you don ' t get all upset .",neutral
9831,all the time ?,non-neutral
9832,all the time !,non-neutral
9833,"cassie , how you - how you doin ' on thathot dog .",neutral
9834,i ' m all done .,neutral
9835,thank god .,joy
9836,i guess the last time we really hung out was when our parents rented that beach house together .,neutral
9837,oh right .,neutral
9838,right .,neutral
9839,"ooh , remember the time i uh , i pinned you down and tickled you til you cried ?",joy
9840,we ' re probably too old to do that now .,sadness
9841,"i ' ll always remember that summer , because it ' s when i got all of these freckles .",joy
9842,uh - huh ! uh - huh ! and - and - and i ' ll always remember that summer because that ' s when i realized that we are related .,joy
9843,"it took you that long to figure it out , huh ?",surprise
9844,"well i ' m , i ' m a little slow . just as our children would be .",neutral
9845,relax every muscle in your body .,neutral
9846,listen to the plinky - plunky music .,neutral
9847,"okay , now close you eyes , and think of a happy place .",neutral
9848,"okay , tell me your happy place .",neutral
9849,"richard ' s living room , drinking wine .",joy
9850,"all right . no , no , no , not a richard thing , just put down the glass . and get out !",anger
9851,"i ' m sorry , but that ' s my happy place .",non-neutral
9852,"well , okay , fine , use my happy place .",neutral
9853,"okay , i ' m just gonna , i have to ask that you don ' t move anything .",neutral
9854,"all right , i ' ll try not to .",neutral
9855,"okay , all right , so , your in a meadow , millions of stars in the sky .",neutral
9856,do you think breaking up with him was a huge mistake ?,sadness
9857,"all right , there are no questions in the happy place . okay , just , the warm breeze , and the moonlight flowing through the trees .",joy
9858,"i ' ll bet he ' s totally over me , i ' ll bet he ' s fine .",sadness
9859,"all right , betting and wagering of any kind , are , i ' m sure , not permitted in the happy place .",neutral
9860,okay .,neutral
9861,"just - just , you know , the - the lovely waterfalls , and the , the trickling fountains .",joy
9862,and the - the calming sounds of the babbling brook .,neutral
9863,"okay , this isn ' t working . i ' m still awake and now i have to pee .",disgust
9864,"ok sweetie , i ' ll see you later .",neutral
9865,see you later rach .,neutral
9866,bye - bye julie .,neutral
9867,hey .,neutral
9868,hey .,neutral
9869,"hey , c ' mon , cut it out .",non-neutral
9870,hey ?,neutral
9871,what ?,neutral
9872,can i ask you somethin ' ?,neutral
9873,"hey rach , wanna hear the new song i ' m thinkin ' of singing this afternoon ? i wrote it this morning in the shower .",non-neutral
9874,ok .,neutral
9875,"uh , rachel , sweetheart , could i see ya for a minute ?",neutral
9876,what ' s up ?,neutral
9877,f . y . i .,neutral
9878,i ' ve decided to pay a professional musician to play in here on sunday afternoons .,neutral
9879,her name is stephanie . something .,neutral
9880,she ' s supposed to be very good .,neutral
9881,but what about phoebe ?,surprise
9882,"rachel , it ' s not that your friend is bad , it ' s that she ' s so bad , she makes me want to put my finger through my eye into my brain and swirl it around .",disgust
9883,"ok , ok , so you ' re not a fan , but i mean , come on , you cannot do this to her .",sadness
9884,uh .,neutral
9885,"oh , no no no no . oh no no no no . i have to do this to her ?",non-neutral
9886,"ahh , no .",non-neutral
9887,oh .,neutral
9888,are you jealous ?,surprise
9889,"noo , i y ' know i don ' t see why she has to play with you , that ' s all .",non-neutral
9890,i mean doesn ' t she have any y ' know other stripper moms friends of her own ?,non-neutral
9891,you are totally jealous .,non-neutral
9892,i ' m not jealous .,non-neutral
9893,"all right this is about , umm , people feeling certain things y ' know about strippers .",neutral
9894,"and y ' know , and um , i .",neutral
9895,"honey , i love you too .",neutral
9896,"ugh . wait , wait , wait .",non-neutral
9897,what ?,surprise
9898,huh .,surprise
9899,"well , there ' s a kiss that he won ' t forget for a couple of hours , y ' know .",non-neutral
9900,"yeah . either that , or you just turned him on and sent him off to a stripper .",neutral
9901,i can ' t believe you came back .,surprise
9902,don ' t say anything .,non-neutral
9903,"i don ' t wanna speak , i don ' t wanna think .",neutral
9904,"i just want you to take me and kiss me and make love to me right here , right now .",joy
9905,rachel ! rachel !,joy
9906,what ?,neutral
9907,you missed the exit !,surprise
9908,"oh , sorry .",neutral
9909,"my god , what were you thinking about ?",surprise
9910,"um , barry .",neutral
9911,aw !,non-neutral
9912,"i justi thought you guys were doing it , i didn ' t know you were in love !",surprise
9913,dude !,non-neutral
9914,and hats off to phoebe . quite a competitor . and might i say your breasts are still showing .,joy
9915,god !,surprise
9916,all right ! so that ' s it ! it ' s over ! everybody knows !,non-neutral
9917,"well actually , ross doesn ' t .",neutral
9918,"yes , and we ' d appreciate it if no one told him yet .",neutral
9919,dear mary - angela .,neutral
9920,hi .,neutral
9921,how ' s it going .,neutral
9922,this is the hardest letter i ' ve ever had to write .,non-neutral
9923,what the hell ' s a matter with you ?,disgust
9924,how do you think joey ' s going to react when he finds out that you blew off his sister with a letter ?,non-neutral
9925,"well , that ' s the part where you tell him that i moved to france . when actually i ' ll be in cuba .",neutral
9926,"all right , look , look , you ' ve got to do this yourself , okay in person .",neutral
9927,at least you know her name .,neutral
9928,"you just go to the house and you ask for mary - angela , okay , when which ever one she is comes to the door , you take her for a walk , you let her down easy .",neutral
9929,what if mary - angela comes to the door and i ask for mary - angela ?,non-neutral
9930,where in cuba ?,non-neutral
9931,hey .,neutral
9932,"you uh , you may have been right about jill .",non-neutral
9933,oh ! i knew it ! what happened ?,surprise
9934,"umm , she kissed me .",non-neutral
9935,what ! you kissed !,surprise
9936,all right .,neutral
9937,"okay , here you go . i have two queens , what do you have ?",neutral
9938,a two and a five .,neutral
9939,"ho - ho , you win ! 50 dollars !",joy
9940,really !,surprise
9941,"oh yeah ! okay , let ' s play again . what do you got ?",neutral
9942,a four and a nine .,neutral
9943,you ' re kidding right ?,surprise
9944,no . why ?,neutral
9945,well that ' s a full cup !,surprise
9946,damn ! i am good at cups !,joy
9947,what ? why ? where are you ?,surprise
9948,i ' m still on the set !,neutral
9949,joey ! the wedding is in less than an hour !,non-neutral
9950,"i know ! i ' m sorry ! the guy ' s drunk , they won ' t let me go until we get this .",non-neutral
9951,oh my god ! i ' m gonna have to find another minister .,non-neutral
9952,"no ! no , i ' m the minister ! alright , look - look , put em both on the phone , i ' ll marry them right now .",non-neutral
9953,"ugh ! joey , i have to go .",non-neutral
9954,hey ! don ' t you hang up on me ! i ' ll marry you and me right now ! i have the power !,anger
9955,oh hey joey ! what ' s up ?,non-neutral
9956,"i can ' t decide which route to take to vegas . hey , you ' ve traveled a lot right ?",neutral
9957,"yeah , i ' ve been around .",neutral
